9	1064	2013	AUDI	A3 SPORTBACK 1.4 TFSI 122 ATTRACTION S TRONIC	92000	211000
9	1065	2014	AUDI	A3 SPORTBACK 1.6 TDI 105 ATTRACTION S TRONIC	122000	223000
9	1065	2013	AUDI	A3 SPORTBACK 1.6 TDI 105 ATTRACTION S TRONIC	140000	206000
9	1066	2013	AUDI	A3 SPORTBACK 1.4 TFSI 122 AMBITION S TRONIC	96000	232000
9	1068	2014	AUDI	A4 2.0 TDI 177 QUATTRO S TRONIC PI	183000	289000
9	1068	2015	AUDI	A4 2.0 TDI 177 QUATTRO S TRONIC PI	129000	346000
9	1068	2013	AUDI	A4 2.0 TDI 177 QUATTRO S TRONIC PI	183000	275000
9	1073	2013	AUDI	A4 2.0 TDI 150 MULTITRONIC PI	166000	253000
9	1073	2014	AUDI	A4 2.0 TDI 150 MULTITRONIC PI	157000	271000
9	1073	2015	AUDI	A4 2.0 TDI 150 MULTITRONIC PI	136000	301000
9	1079	2013	AUDI	A3 SPORTBACK 1.4 TFSI 122 AMBIENTE S TRONIC	120000	222000
9	1087	2013	AUDI	A3 SEDAN 1.4 TFSI 140 ATTRACTION S TRONIC	113000	224000
9	1088	2013	AUDI	A3 SEDAN 1.4 TFSI 140 AMBIENTE S TRONIC	106000	237000
9	1089	2014	AUDI	A3 SPORTBACK 1.6 TDI 105 AMBITION S TRONIC	121000	237000
9	1089	2013	AUDI	A3 SPORTBACK 1.6 TDI 105 AMBITION S TRONIC	145000	219000
9	1090	2013	AUDI	A3 SPORTBACK 1.4 TFSI 140 AMBITION S TRONIC	114000	232000
9	1091	2014	AUDI	A3 SEDAN 1.6 TDI 105 AMBITION S TRONIC	129000	251000
9	1091	2014	AUDI	A3 SEDAN 1.6 TDI 105 AMBITION S TRONIC	138000	240000
9	1091	2013	AUDI	A3 SEDAN 1.6 TDI 105 AMBITION S TRONIC	160000	235000
9	1092	2014	AUDI	A3 SEDAN 1.6 TDI 105 ATTRACTION S TRONIC	142000	223000
9	1092	2015	AUDI	A3 SEDAN 1.6 TDI 105 ATTRACTION S TRONIC	110000	238000
9	1092	2013	AUDI	A3 SEDAN 1.6 TDI 105 ATTRACTION S TRONIC	143000	228000
9	1093	2014	AUDI	Q3 1.4 TFSI 150 S TRONIC	86000	300000
9	1093	2015	AUDI	Q3 1.4 TFSI 150 S TRONIC	68000	341000
9	1093	2013	AUDI	Q3 1.4 TFSI 150 S TRONIC	90000	311000
9	1101	2014	AUDI	A3 SPORTBACK 1.6 TDI 105 AMBIENTE STRONIC	112000	239000
9	1101	2013	AUDI	A3 SPORTBACK 1.6 TDI 105 AMBIENTE STRONIC	132000	225000
9	1102	2013	AUDI	A3 SEDAN 1.4 TFSI 140 AMBITION STRONIC	128000	249000
9	1110	2014	AUDI	A8 L 3.0 TDI 258 QUATTRO TIPTRONIC PI	169000	1098000
9	1115	2013	AUDI	A3 SEDAN 1.6 TDI AMBIENTE S TRONIC	156000	227000
9	1120	2016	AUDI	Q5 2.0 TDI 190 QUATTRO S TRONIC PI	79000	558000
9	1120	2014	AUDI	Q5 2.0 TDI 190 QUATTRO S TRONIC PI	137000	465000
9	1120	2015	AUDI	Q5 2.0 TDI 190 QUATTRO S TRONIC PI	111000	522000
9	1122	2014	AUDI	A3 SEDAN 1.6 TDI 110 AMBIENTE S TRONIC	131000	241000
9	1122	2015	AUDI	A3 SEDAN 1.6 TDI 110 AMBIENTE S TRONIC	116000	258000
9	1122	2016	AUDI	A3 SEDAN 1.6 TDI 110 AMBIENTE S TRONIC	100000	269000
9	1127	2016	AUDI	A3 SPORTBACK 1.6 TDI 110 AMBIENTE S TRONIC	88000	261000
9	1127	2014	AUDI	A3 SPORTBACK 1.6 TDI 110 AMBIENTE S TRONIC	125000	234000
9	1127	2015	AUDI	A3 SPORTBACK 1.6 TDI 110 AMBIENTE S TRONIC	103000	256000
9	1128	2016	AUDI	A3 SPORTBACK 1.6 TDI 110  AMBITION S TRONIC	89000	281000
9	1128	2014	AUDI	A3 SPORTBACK 1.6 TDI 110  AMBITION S TRONIC	136000	240000
9	1128	2015	AUDI	A3 SPORTBACK 1.6 TDI 110  AMBITION S TRONIC	103000	268000
9	1140	2015	AUDI	A3 CABRIOLET 1.4 TFSI 150 AMBIENTE S TRONIC	108000	346000
9	1141	2015	AUDI	A3 CABRIOLET 1.4 TFSI 150 AMBITION S TRONIC	92000	361000
9	1142	2015	AUDI	A3 SEDAN 1.6 TDI 110 S TRONIC	120000	282000
9	1142	2014	AUDI	A3 SEDAN 1.6 TDI 110 S TRONIC	147000	255000
9	1144	2014	AUDI	A3 SEDAN 1.6 TDI 110 ATTRACTION S TRONIC	136000	229000
9	1144	2016	AUDI	A3 SEDAN 1.6 TDI 110 ATTRACTION S TRONIC	115000	246000
9	1144	2015	AUDI	A3 SEDAN 1.6 TDI 110 ATTRACTION S TRONIC	120000	232000
9	1145	2014	AUDI	A3 SPORTBACK 1.6 TDI 110 ATTRACTION S TRONIC	124000	225000
9	1145	2016	AUDI	A3 SPORTBACK 1.6 TDI 110 ATTRACTION S TRONIC	99000	246000
9	1145	2015	AUDI	A3 SPORTBACK 1.6 TDI 110 ATTRACTION S TRONIC	109000	237000
9	1148	2015	AUDI	S3 SEDAN 2.0 TFSI 285 QUATTRO S TRONIC	79000	503000
9	1152	2016	AUDI	A5 COUPE 2.0 TDI 190 QUATTRO S TRONIC	67000	626000
9	1152	2015	AUDI	A5 COUPE 2.0 TDI 190 QUATTRO S TRONIC	107000	462000
9	1154	2015	AUDI	A5 SPORTBACK 2.0 TDI 190 MULTITRONIC	131000	415000
9	1155	2014	AUDI	A5 SPORTBACK 2.0 TDI 190 QUATTRO S TRONIC	167000	385000
9	1155	2015	AUDI	A5 SPORTBACK 2.0 TDI 190 QUATTRO S TRONIC	139000	436000
9	1155	2016	AUDI	A5 SPORTBACK 2.0 TDI 190 QUATTRO S TRONIC	102000	482000
9	1159	2016	AUDI	A7 SPORTBACK 3.0 TDI 272 QUATTRO STRONIC PI	84000	1050000
9	1159	2014	AUDI	A7 SPORTBACK 3.0 TDI 272 QUATTRO STRONIC PI	118000	838000
9	1159	2015	AUDI	A7 SPORTBACK 3.0 TDI 272 QUATTRO STRONIC PI	129000	869000
9	1160	2015	AUDI	A7 SPORTBACK 3.0 TDI 320 QUATTRO TIPTRONIC PI	133000	928000
9	1161	2016	AUDI	A6 2.0 TDI (190) S TRONIC PI	99000	571000
9	1161	2014	AUDI	A6 2.0 TDI (190) S TRONIC PI	181000	436000
